,poi_name,poi_porb,lat,lng
0,鲜鱼口老字号美食街,0.6587121622556769,39.898035,116.39798300000001
1,护国寺小吃(护国寺总店),0.996356579091812,39.935091,116.374812
2,姚记炒肝店(鼓楼店),0.8071239451125672,39.940926,116.396828
3,老磁器口豆汁店(天坛店),0.9999962293162716,39.888865,116.412773
4,老北京炸酱面大王(崇文门总店),0.7133305063375099,39.89698,116.415066
5,海碗居老北京炸酱面大王(增光路总店),0.6606521638522164,39.927877,116.330751
6,四季民福炸酱面馆(前门廊坊二条店),0.5873010359853702,39.897054,116.39743200000001
7,护国寺小吃店(地安门店),0.9570659734780382,39.933702000000004,116.396418
8,门框胡同百年卤煮(新街口店),0.8165185818551127,39.897211,116.396988
9,北新桥卤煮老店,0.4964523728048893,39.937249,116.41684
10,牛街,0.5416838033839027,39.8864722,116.3635442
11,陈记卤煮小肠(前门店),0.5205242663975199,39.896852,116.39533300000001
12,护国寺小吃街,1.0,39.934947207418,116.37526906587
13,海碗居北京菜(牡丹园店),0.5558140422628333,39.977949,116.367926
14,隆福寺小吃店(隆福寺店),0.9999993075557301,39.925098419189,116.41500091553002
15,姚记炒肝店(簋街店),0.8678807672899163,39.940788152928,116.41731244907
16,锦芳小吃(前门店),0.9544987765678009,39.896192028141996,116.39984205364999
17,九门小吃,0.9075957834639132,39.945932625057004,116.38176310062
18,李记酱肉爆肚,0.5882581264122637,39.939772,116.39262099999999
19,护国寺小吃店(和平门店),1.0,39.899347,116.38568000000001
20,护国寺小吃店(新街口店),0.999999999999996,39.934799194336,116.37300109863001
21,护国寺小吃店(东四店),1.0,39.93254,116.41734
22,华天新川面馆(护国寺店),0.4784897202944974,39.935189,116.37601599999999
23,仿膳饭庄,0.5909371788481754,39.925800323486,116.39099884033001
24,白魁老号饭庄(隆福广场总店),0.8398677708349985,39.92497253418,116.41450500488001
25,王胖子驴肉火烧(护国寺店),0.7649432370206546,39.935126000000004,116.37396899999999
26,老北京炸酱面(北京故宫北门东店),0.7547701170170376,39.923276963603,116.40283882611999
27,护国寺,0.9784285588247156,39.935889,116.374996
28,老北京豆汁儿,0.9682872518581565,39.935410427517,116.40332628038
29,锦芳小吃(天坛路),1.0,39.888019561768,116.41638946533001
30,三元梅园,0.4925608094018002,40.009499,116.46706999999999
