,poi_name,poi_porb,lat,lng
0,西单大悦城,0.9999999999899613,39.910924376102,116.37360191344999
1,侨福芳草地购物中心,0.8688022023530962,39.919512,116.448552
2,朝阳大悦城,0.9025350286704378,39.923662282213,116.5182753763
3,国贸商城,0.6630349894014029,39.910128987852,116.46065378188999
4,东方新天地,0.8315135512076299,39.90950012207,116.41500091553002
5,荟聚·西红门购物中心,0.7189660563957289,39.787486,116.327024
6,君太百货,0.6581301624517459,39.909519195556996,116.37371063232
7,新光天地,0.7638860741581857,39.91019821167,116.47899627686
8,颐堤港,0.6795333778639575,39.969794,116.49163100000001
9,老佛爷百货(西单店),0.791523118408667,39.914249613571,116.37437283993
10,凯德MALL(西直门店),0.902803441788442,39.941839677654,116.35285545767
11,北京新世界商场(崇文门店),0.6494400169411992,39.898509777503,116.41764672883998
12,国家会议中心,0.6719936451125998,40.000190172555,116.39042408393999
13,宜家家居餐厅(四元桥店),0.6361810836703808,39.97732,116.46337
14,汉光百货,0.5409000451516499,39.909378090935,116.37473106383999
15,国瑞城购物中心,0.8809367896858491,39.898399353027,116.42500305176
16,新东安广场,0.4201371308099876,39.915098,116.411878
17,北京来福士购物中心,0.8726031581951925,39.939976894512,116.43208825397
18,万达广场(北京CBD店),0.9890096384397032,39.909105559442,116.47061497882
19,华贸购物中心,0.7918356771304985,39.909110999999996,116.481394
20,北京富力广场,0.9343357337476984,39.895441,116.460727
21,万达广场(石景山店),0.9235785102727534,39.905864,116.226671
22,百盛购物中心(复兴门店),0.51655133577374,39.907883753579,116.3581080816
23,龙德广场,0.7622144923532849,40.058788299561,116.41486358643
24,耀莱国际影城,0.8371175040091057,39.913191,116.27858799999998
25,华联商厦(五道口店),0.9197233537079388,39.991466522217,116.33959960938
26,庄胜崇光百货,0.6822771305156545,39.895999908446996,116.37599945068001
27,金逸国际影城(中关村店),0.9168710512970788,39.978397369385,116.31581878661999
