,poi_name,poi_porb,lat,lng
0,故宫,0.9999999999999996,39.916698,116.39718500000001
1,午门,1.0,39.916698,116.39718500000001
2,故宫博物院-珍宝馆,0.8903861181139395,39.916698,116.39718500000001
3,故宫九龙壁,0.8325025919790734,39.916698,116.39718500000001
4,故宫博物院-御花园,0.5688653181891788,39.916698,116.39718500000001
5,太和殿,1.0,39.916698,116.39718500000001
6,太和门,1.0,39.916698,116.39718500000001
7,乾清宫,0.9999999526336087,39.916698,116.39718500000001
8,金水桥,1.0,39.916698,116.39718500000001
9,神武门,0.8690318315275936,39.916698,116.39718500000001
10,保和殿,0.938032918298394,39.916698,116.39718500000001
11,坤宁宫,1.0,39.916698,116.39718500000001
12,中和殿,1.0,39.916698,116.39718500000001
13,延禧宫,0.8808722214656061,39.916698,116.39718500000001
14,乾清门,0.9721504964766494,39.916698,116.39718500000001
15,养心殿,0.6220964743525934,39.916698,116.39718500000001
16,交泰殿,0.9269519053118104,39.916698,116.39718500000001
17,端门,0.9885997035597052,39.916698,116.39718500000001
18,天安门广场-人民英雄纪念碑,0.9999999980762774,39.903756,116.39769299999999
19,毛主席纪念堂,0.8459114121000483,39.903756,116.39769299999999
20,天安门城楼,0.9184186038155852,39.903756,116.39769299999999
21,天安门华表,0.9079100316601127,39.903756,116.39769299999999
22,天坛公园,0.7092912323709452,39.883693,116.41282
23,天坛公园-祈年殿,0.8483272494763189,39.883693,116.41282
24,皇穹宇,1.0,39.883693,116.41282
25,恭王府,0.635896654728049,39.937195,116.386301
26,北海九龙璧,0.5325086911440339,39.928606890749,116.39174725201
27,雍和宫,0.7161219938125779,39.947259,116.417301
28,前门箭楼,0.6762958488906685,39.898035,116.39798300000001
29,中国国家博物馆,0.8174791298816666,39.905397,116.40139099999999
30,孔庙和国子监,0.7522936193038723,39.946793,116.413206
31,孔庙,0.730238149165013,39.946793,116.413206
32,明十三陵,0.8731031442530812,40.257543,116.22523999999999
33,定陵,0.8840255697486284,40.257543,116.22523999999999
34,长陵,1.0,40.257543,116.22523999999999
35,神路公园,0.9555424621047802,40.257543,116.22523999999999
36,明昭陵,1.0,40.257543,116.22523999999999
37,明皇文化艺术馆,0.8232478681115086,40.257543,116.22523999999999
38,北京警察博物馆,0.7218348791344416,39.902567,116.408773
39,新华门,0.7455523731312688,39.907536655175,116.39516602578999
40,中国人民抗日战争纪念馆,0.6604513071668665,39.85035,116.21934099999999
41,钟鼓楼,0.5182124200619515,39.942439,116.39585500000001
42,中国人民革命军事博物馆,0.6032315607074363,39.909009000000005,116.32382199999999
43,十三陵-定陵地下宫殿,0.94861633640911,40.295002000000004,116.22554699999999
44,中南海,0.6515764532373486,39.907671,116.38596499999998
45,中国电影博物馆,0.5813685074788328,39.996421999999995,116.52050700000001
46,太庙,0.974564725627081,39.911636,116.39986299999998
47,中国铁道博物馆东郊馆,0.5283138523637352,39.995705,116.515739
48,法海寺,0.4969177232498589,39.939155578613,116.16237640381
49,智化寺,0.6990392153924442,39.917332,116.432331
50,北京历代帝王庙博物馆,0.7896471408338093,39.924774,116.367419
51,五塔寺,0.6887489054388288,39.943938,116.33030900000001
52,北京市劳动人民文化宫,0.8425349286984959,39.912391662598,116.39982604981
53,北京古代建筑博物馆,0.7404457135478797,39.877266999999996,116.392098
54,北京鲁迅博物馆,0.6272222140276338,39.925705,116.358677
55,东岳庙,0.5752448835836227,39.923886186261,116.4441049546
56,梅兰芳纪念馆,0.4341973075495283,39.935562133789,116.37940216065
57,古观象台,0.6292505078638387,39.90758895874,116.434715271
58,国家动物博物馆,0.574713863621131,40.00256549543,116.3815937619
59,大钟寺古钟博物馆,0.7508419917208913,39.969125,116.33788700000001
60,中国紫檀博物馆,0.5801931721358744,39.910616,116.52611100000001
61,铁路博物馆,0.5759529857443253,39.898029327393,116.39804077148001
62,北京国家大剧院音乐厅,0.5036973066422858,39.904789942446996,116.39023835276001
63,先农坛,0.722077733980865,39.876781463623,116.3938369751
64,雍王府,0.5285154385984249,39.94580078125,116.18000030518
65,牛街礼拜寺,0.6366870311022915,39.885676000000004,116.36456399999999
66,坦克博物馆,0.5548560364929058,40.163388,116.13221200000001
67,金面王朝,0.4186057032618341,39.86718,116.49850900000001
68,国家体育馆,0.4381425119353169,39.996234893799,116.38910675049
69,鲁迅故居,0.5243692253353543,39.925689,116.35873500000001
70,八宝山革命公墓,0.5773027889809458,39.908018,116.241781
71,北京体育大学,0.5246483707889464,40.02412033081,116.31779479981
