,poi_name,poi_porb,lat,lng
0,碓臼峪,0.4847863230351254,40.257543,116.22523999999999
1,房山十渡风景名胜区,0.9774750776264864,39.638241,115.599737
2,十渡拒马乐园,0.9996043532893584,39.638241,115.599737
3,东湖港,0.8071551122980998,39.638241,115.599737
4,黄花城水长城,0.5539464370681452,40.411302,116.313083
5,龙庆峡,0.963281977230348,40.551805,116.002233
6,延庆龙庆峡冰灯,1.0,40.551805,116.002233
7,百里山水画廊-白河峡谷,0.8099469240961664,40.685361,116.32216799999999
8,硅化木国家地质公园,0.8822954589501999,40.685361,116.32216799999999
9,雁栖湖风景区,0.9813908967799952,40.392552,116.668697
10,青龙峡,0.8310914908525076,40.453792317802,116.68805681168999
11,京东石林峡旅游区,0.4052060123123084,40.264312,117.239819
12,黑龙潭自然风景区,0.652066902828098,40.565301999179,116.79399568843999
13,金海湖风景区,1.0,40.18385,117.314098
14,神堂峪风景区,0.5040266071176702,40.441238081956,116.61436100000002
15,京东大峡谷,0.7560895837427863,40.245149,117.16847800000001
16,京东大峡谷,0.7560895837427863,40.156452,117.12348200000001
17,南山滑雪场,0.5129155309444486,40.333139,116.862572
18,洼里乡居楼,0.7264959333006398,40.182421999999995,116.458554
19,柳沟民俗村,0.6554922278450894,40.445323303535,116.10048774998
20,清凉谷景区,0.5089684881313615,40.633443,116.753897
21,山吧,0.5836781531496568,40.412300109863,116.6009979248
22,京东大溶洞,0.4308177711202301,40.226566,117.246752
23,柳沟农家风情豆腐宴,0.4973253336089692,40.445384979248,116.10021209716999
24,后河,0.8436218415766858,40.605931,116.49208600000001
25,北京渔阳国际滑雪场,0.5022529150353625,40.07882,117.147144
26,小汤山,0.6630517901236088,40.179194326377,116.389734445
27,百泉山风景区,0.6568224132865145,40.482911,116.63833600000001
28,幽谷神潭,0.4442177952333055,40.531624,116.67821799999999
29,潮白河,0.7753701272451631,40.204499,116.681454
30,怀柔水库,0.7173839874242292,40.31142,116.61005800000001
31,珍珠湖,0.8055873801800681,40.080909999999996,115.77555600000001
32,上庄水库,1.0,40.106922,116.20446799999999
33,白羊沟风景区,0.6274099743403011,40.201461791992,116.01068115234
34,北京东方普罗旺斯薰衣草庄园,0.5801784550780527,40.339484999999996,116.619529
35,斋堂水库,0.4326904932566051,39.95796,115.66841200000002
36,金隅凤山温泉,0.7442932740356295,40.249743,116.284481
37,雾灵山庄,0.8063697240665815,40.643524169921996,117.38151550293001
38,京都第一瀑,0.6350715901510899,40.612468,116.770178
39,龙脉温泉,0.7958906998825681,40.181028999999995,116.399628
40,石京龙滑雪场,0.6148418955143292,40.525194,115.969771
41,京北第一漂,0.8855881659039222,40.620384,116.696201
42,十三陵水库-九龙游乐园,1.0,40.250342541866004,116.26586580276
