,poi_name,poi_porb,lat,lng
0,都一处烧麦馆(前门店),0.7774106372385299,39.896194,116.39829099999999
1,庆丰包子铺(西安门店),1.0,39.922678999999995,116.379228
2,天兴居(鲜鱼口街店),0.6423236776610971,39.896207000000004,116.399897
3,庆丰包子铺(西苑店),1.0,39.996878,116.296117
4,北京稻香村(西四第10营业部),0.6990505451057282,39.930709362614,116.37336118651001
5,鼎泰丰(君太百货店),0.6726185554473533,39.909490000000005,116.37318
6,王胖子驴肉火烧(东四店),0.5025303616173987,39.936339000000004,116.41730600000001
7,狗不理包子(前门店),0.7550365914314869,39.895751000000004,116.39537299999999
8,鲍师傅糕点(阜内4店),0.5529001881810799,39.923953000000004,116.36249199999999
9,馅老满(安定门店),0.8013527738268641,39.943000000000005,116.40863700000001
10,左邻右舍褡裢火烧(天坛店),0.5864746531912899,39.880269,116.42131499999999
11,都一处烧麦馆(方庄店),0.7578957616697275,39.865863,116.43616899999999
12,馄饨侯(鼓楼店),0.6212539141748509,39.940976,116.39709199999999
13,嘉和一品粥(方庄店),0.5899097032598288,39.865865,116.422707
14,庆丰包子铺(和平里店),0.9153853383114116,39.959108,116.41795900000001
15,庆丰包子铺(月坛店),0.9999168594147798,39.918655,116.352977
16,老上海城隍庙小吃(知春路店),0.7434539684584951,39.964599609375,116.30799865723
17,稻香村(百货大楼店),0.6251516748708581,39.913903999999995,116.41041899999999
18,北京稻香村(灯市口第2营业部),0.5500093957155534,39.918968,116.417257
19,庆丰包子铺(双桥店),0.921136525360208,39.905902195599,116.57691332028999
20,狗不理包子(王府井总店),0.8759816466418916,39.911986,116.411798
21,和合谷,0.7373414035596374,39.898300170898,116.41799926758002
22,老家肉饼(东单店),0.7956116200314821,39.914097999999996,116.417976
23,康师傅私房牛肉面(现代城店),0.4952164565518891,39.907234191895,116.47526550293001
24,木桶三国(现代城店),0.5183260194953543,39.9076,116.4762
