,poi_name,poi_porb,lat,lng
0,什刹海酒吧街,0.8346254834564837,39.941836,116.38531100000002
1,蓝色港湾,0.8477784024530877,39.949379177804,116.47471725941001
2,三里屯酒吧街,0.9731024183443012,39.934219,116.45561599999999
3,PAGEONE书店(三里屯店),0.505115840310866,39.935712,116.45517199999999
4,顶秀美泉小镇,0.862870037853142,40.371394,116.67103999999999
5,中央戏剧学院,0.6390880603566744,39.935981,116.404582
6,北京国际车展,0.5987560721735652,40.068099975586,116.54699707031
7,PAGEONE书店(颐堤港店),0.4657465858726747,39.969802856445,116.4916229248
8,北京拉斐特城堡公园,1.0,40.131801,116.44865300000001
9,好运街,0.8433805283943301,39.950817,116.47150800000001
10,枫花园汽车电影院,0.6409817182354196,39.958072662354,116.48067474365
11,北京摄影器材城,0.6744971489286237,39.916347503662,116.2734375
