,poi_name,poi_porb,lat,lng
0,西单商业街,0.6242808428803837,39.907808871309,116.37459397316002
1,北京T3日上免税店,0.6360331952374451,40.082342,116.595022
2,动物园服装批发市场,0.9798556837024052,39.936901092529,116.33899688721
3,西单购物中心,0.9721704263391924,39.911376953125,116.37442016601999
4,王府井书店,1.0,39.910354614258,116.41159820556999
5,北京图书大厦,0.9403795031038432,39.908058958554,116.37742997706002
6,秀水街,0.8204921423113104,39.910884,116.438824
7,西单商场(西单店),0.7793233111557158,39.912267192609,116.37420225142999
8,西单明珠商场,0.9999999999953888,39.91019821167,116.37599945068001
9,西单文化广场,0.5097786204323699,39.908723983851,116.37505039573
10,天意小商品批发市场,0.9168080169071972,39.923599243164,116.34200286865
11,百荣世贸商城(木樨园),1.0,39.861050187071,116.39810991286998
12,潘家园眼镜城,0.9601772064869828,39.878249,116.46186399999999
13,日上免税行(北京首都国际机场2号航站楼店),0.7519282660034775,40.077923,116.594971
14,首都体育馆,0.5582721577647233,39.940292358398,116.32725524902
15,北京科技大学,0.931403020691552,39.99033,116.35911999999999
16,北京马连道茶城,0.5347299772917375,39.88159942627,116.327003479
17,中关村图书大厦,0.97852940388886,39.984401702880994,116.30536651611
18,鼎好电子商城,0.7907972655852122,39.984761,116.31411100000001
19,外文书店(王府井店),0.7170418317048853,39.922458648681996,116.41054534911999
20,华威商场,0.7505644628458027,39.911187,116.37474099999999
21,西单文化广场77thStreet购物中心,0.8272314713461887,39.908046,116.375215
22,女人街,0.8438696076876726,39.956527709961,116.46772003174
23,海龙电子城,0.9998103882106266,39.925439500611,116.41327026366999
