,poi_name,poi_porb,lat,lng
0,文宇奶酪店(南锣鼓巷店),0.8769277519363647,39.937295,116.40319
1,铃木食堂(小菊儿胡同店),0.95549863665328,39.937295,116.40319
2,咂摸,0.9630566845235008,39.937295,116.40319
3,过客(南锣鼓巷店),0.7153294648123051,39.937295,116.40319
4,吉事果(南锣鼓巷店),0.8925930367402365,39.937295,116.40319
5,那家小馆(七九八店),0.8178979784040386,39.985043669153,116.49457381348999
6,宏源南门涮肉(前海店),0.9868196096632028,39.941836,116.38531100000002
7,东来顺饭庄(前门大街店),0.9999993904024292,39.898035,116.39798300000001
8,鲜鱼口老字号美食街,0.5308934065996116,39.898035,116.39798300000001
9,护国寺小吃(护国寺总店),0.944666716118036,39.935091,116.374812
10,北京全聚德(前门店),0.98208326790796,39.896591,116.398311
11,那家小馆(植物园店),0.7310768465279137,39.994664,116.21310700000001
12,聚德华天烤肉季(什刹海总店),1.0,39.939299,116.395628
13,聚宝源(牛街北口店),0.9942193669531504,39.886772,116.36328300000001
14,姚记炒肝店(鼓楼店),0.9647960638048544,39.940926,116.396828
15,四季民福烤鸭店(前门廊坊二条店),1.0,39.897044,116.39743999999999
16,胡大饭馆(簋街总店),0.8472443517232859,39.941127,116.41953899999999
17,四季民福烤鸭店(故宫店),0.9802684486378312,39.914590000000004,116.402891
18,东来顺饭庄(王府井店),1.0,39.910914,116.411403
19,全聚德(和平门店),0.999070454794707,39.899371,116.385567
20,宏源南门涮肉(天坛店),0.999999999999999,39.873578,116.413647
21,老舍茶馆(前门店),0.4963354717199721,39.899782,116.393386
22,老磁器口豆汁店(天坛店),0.8771351554336174,39.888865,116.412773
23,大董(北京王府井店),0.879376801884203,39.91025,116.41103000000001
24,付小姐在成都(南锣鼓巷店),0.9694483640259984,39.933069,116.40231200000001
25,北京全聚德(王府井店),0.9920555714807892,39.911953999999994,116.412028
26,便宜坊烤鸭店(新世界店),0.99444621828009,39.896237,116.417402
27,吴裕泰茶庄(前门大街店),0.7588449443965489,39.8978883,116.39816709999998
28,便宜坊烤鸭(鲜鱼口店),1.0,39.89618,116.40086200000002
29,都一处烧麦馆(前门店),0.9848710233429092,39.896194,116.39829099999999
30,爆肚冯(前门店),0.9890181402255408,39.89674,116.39569399999999
31,四季民福烤鸭店(灯市口店),0.9965404760497056,39.918292,116.408925
32,老北京炸酱面大王(崇文门总店),0.9903366608562439,39.89698,116.415066
33,簋街,0.5420030714710252,39.94096,116.42561
34,海碗居老北京炸酱面大王(增光路总店),0.996589835826802,39.927877,116.330751
35,海底捞火锅(西单店),0.8455799300641446,39.91406,116.37288999999998
36,小吊梨汤(畅春园店),1.0,39.988588,116.30415500000001
37,庆丰包子铺(西安门店),0.9971600911951248,39.922678999999995,116.379228
38,四季民福炸酱面馆(前门廊坊二条店),0.9066355217035238,39.897054,116.39743200000001
39,花家怡园(四合院总店),0.9391928052230616,39.94119,116.41897
40,四季民福烤鸭店(东四十条店),1.0,39.933865999999995,116.430191
41,小吊梨汤(中关村店),0.9346150330637304,39.982316,116.328099
42,护国寺小吃店(地安门店),0.9603213516983291,39.933702000000004,116.396418
43,大董(北京南新仓店),0.9999999999596094,39.932894,116.431068
44,门框胡同百年卤煮(新街口店),0.9931763318402856,39.897211,116.396988
45,天兴居(鲜鱼口街店),0.9747002215963412,39.896207000000004,116.399897
46,莫斯科餐厅,0.473604924552705,39.94015,116.34291
47,庆丰包子铺(西苑店),0.942987579873342,39.996878,116.296117
48,北新桥卤煮老店,0.9873499078012294,39.937249,116.41684
49,牛街,0.6952855686653062,39.8864722,116.3635442
50,陈记卤煮小肠(前门店),0.9391845515378754,39.896852,116.39533300000001
51,大董(北京团结湖店),0.9872006398257044,39.932888,116.462175
52,小吊梨汤(新奥店),1.0,39.999916,116.39426999999999
53,砂锅居(西四店),0.9685764671537812,39.920284,116.373779
54,全聚德烤鸭店(什刹海店),1.0,39.935731,116.39080600000001
55,南京大牌档(中关村店),0.7731939108577643,39.980233,116.314015
56,利群烤鸭店,0.9830596577753834,39.898381,116.406213
57,张一元茶庄,0.926984436960974,39.895053999999995,116.39631399999999
58,张一元茶庄,0.926984436960974,39.8880467205,116.39007737610001
59,护国寺小吃街,0.7253809752489142,39.934947207418,116.37526906587
60,局气(五道口购物中心店),0.9814165979184588,39.991503,116.33936100000001
61,金鼎轩南北菜(地坛店),0.8847434175813561,39.950817,116.416119
